"","Time","Power"
"197",2012-07-15 23:00:01,40274.346315
"198",2012-07-16 23:00:01,44483.40277
"199",2012-07-17 23:00:01,45847.776815
"200",2012-07-18 23:00:01,47035.7504
"201",2012-07-19 23:00:01,48322.101865
"202",2012-07-20 23:00:01,48569.9917
"203",2012-07-21 23:00:01,47826.493785
"204",2012-07-22 23:00:01,45519.251515
"205",2012-07-23 23:00:01,47711.417175
"206",2012-07-24 23:00:01,48802.2056
"207",2012-07-25 23:00:01,49718.351545
"208",2012-07-26 23:00:01,48850.44731
"209",2012-07-27 23:00:01,48214.814995
"210",2012-07-28 23:00:01,48122.527545
"211",2012-07-29 23:00:01,48107.5534
"212",2012-07-30 23:00:01,51392.07104
"213",2012-07-31 23:00:01,51804.17321
"214",2012-08-01 23:00:01,52120.73739
"215",2012-08-02 23:00:01,51584.90564
"216",2012-08-03 23:00:01,51112.488105
"217",2012-08-04 23:00:01,49031.70336
"218",2012-08-05 23:00:01,46698.673215
"219",2012-08-06 23:00:01,50292.432525
"220",2012-08-07 23:00:01,50954.835545
"221",2012-08-08 23:00:01,49055.135875
"222",2012-08-09 23:00:01,51439.879085
"223",2012-08-10 23:00:01,48680.413885
"224",2012-08-11 23:00:01,46826.099395
"225",2012-08-12 23:00:01,47182.11885
"226",2012-08-13 23:00:01,50588.61394
"227",2012-08-14 23:00:01,50136.222475
"228",2012-08-15 23:00:01,48354.520035
"229",2012-08-16 23:00:01,48769.076895
"230",2012-08-17 23:00:01,48936.719475
"231",2012-08-18 23:00:01,42164.388885
"232",2012-08-19 23:00:01,38710.597305
"233",2012-08-20 23:00:01,44327.65283
"234",2012-08-21 23:00:01,41301.183715
"235",2012-08-22 23:00:01,42716.1723
"236",2012-08-23 23:00:01,44737.71377
"237",2012-08-24 23:00:01,45337.82382
"238",2012-08-25 23:00:01,44433.17782
"239",2012-08-26 23:00:01,42861.26585
"240",2012-08-27 23:00:01,46402.00644
"241",2012-08-28 23:00:01,47275.77491
"242",2012-08-29 23:00:01,46634.152665
"243",2012-08-30 23:00:01,47985.865
"244",2012-08-31 23:00:01,48326.861515
"245",2012-09-01 23:00:01,45970.187325
"246",2012-09-02 23:00:01,45780.50637
"247",2012-09-03 23:00:01,47330.41032
"248",2012-09-04 23:00:01,49545.350855
"249",2012-09-05 23:00:01,49522.779255
"250",2012-09-06 23:00:01,49583.59689
"251",2012-09-07 23:00:01,49744.474645
"252",2012-09-08 23:00:01,41122.382825
"253",2012-09-09 23:00:01,36064.38399
"254",2012-09-10 23:00:01,39705.730285
"255",2012-09-11 23:00:01,41295.67093
"256",2012-09-12 23:00:01,44121.736925
"257",2012-09-13 23:00:01,41641.109185
"258",2012-09-14 23:00:01,36234.01717
"259",2012-09-15 23:00:01,34538.65607
"260",2012-09-16 23:00:01,33494.14244
"261",2012-09-17 23:00:01,36832.84286
"262",2012-09-18 23:00:01,37075.325755
"263",2012-09-19 23:00:01,36490.224415
"264",2012-09-20 23:00:01,37843.50686
"265",2012-09-21 23:00:01,38301.436165
"266",2012-09-22 23:00:01,38097.487185
"267",2012-09-23 23:00:01,38721.66739
"268",2012-09-24 23:00:01,42478.382895
"269",2012-09-25 23:00:01,42976.54109
"270",2012-09-26 23:00:01,42769.962565
"271",2012-09-27 23:00:01,41752.59744
"272",2012-09-28 23:00:01,39434.65207
"273",2012-09-29 23:00:01,35048.57339
"274",2012-09-30 23:00:01,31346.88472
"275",2012-10-01 23:00:01,33503.412545
"276",2012-10-02 23:00:01,33352.59954
"277",2012-10-03 23:00:01,35038.740665
"278",2012-10-04 23:00:01,38320.5934
"279",2012-10-05 23:00:01,37415.01843
"280",2012-10-06 23:00:01,31909.807195
"281",2012-10-07 23:00:01,28953.230625
"282",2012-10-08 23:00:01,31886.17536
"283",2012-10-09 23:00:01,32849.529625
"284",2012-10-10 23:00:01,36267.249515
"285",2012-10-11 23:00:01,38407.585475
"286",2012-10-12 23:00:01,39063.48325
"287",2012-10-13 23:00:01,37576.304495
"288",2012-10-14 23:00:01,34001.361055
"289",2012-10-15 23:00:01,33635.638945
"290",2012-10-16 23:00:01,33053.60793
"291",2012-10-17 23:00:01,36290.50854
"292",2012-10-18 23:00:01,33631.467645
"293",2012-10-19 23:00:01,31900.681985
"294",2012-10-20 23:00:01,32817.12742
"295",2012-10-21 23:00:01,37128.448155
"296",2012-10-22 23:00:01,38934.37917
"297",2012-10-23 23:00:01,37890.10657
"298",2012-10-24 23:00:01,37599.600095
"299",2012-10-25 23:00:01,37534.40121
"300",2012-10-26 23:00:01,31536.73272
"301",2012-10-27 23:00:01,28686.571475
"302",2012-10-28 23:00:01,28443.337135
"303",2012-10-29 23:00:01,31842.125335
"304",2012-10-30 23:00:01,32345.199395
"305",2012-10-31 23:00:01,32191.303635
"306",2012-11-01 23:00:01,33366.957225
"307",2012-11-02 23:00:01,34110.126315
"308",2012-11-03 23:00:01,32134.673065
"309",2012-11-04 23:00:01,29485.78045
"310",2012-11-05 23:00:01,33610.03512
"311",2012-11-06 23:00:01,31746.00016
"312",2012-11-07 23:00:01,31974.8963
"313",2012-11-08 23:00:01,32720.619205
"314",2012-11-09 23:00:01,33673.053055
"315",2012-11-10 23:00:01,32488.495735
"316",2012-11-11 23:00:01,32118.64015
"317",2012-11-12 23:00:01,32194.41897
"318",2012-11-13 23:00:01,32553.18814
"319",2012-11-14 23:00:01,32064.742535
"320",2012-11-15 23:00:01,32087.227225
"321",2012-11-16 23:00:01,31621.6903
"322",2012-11-17 23:00:01,29769.094125
"323",2012-11-18 23:00:01,28903.254895
"324",2012-11-19 23:00:01,31614.48295
"325",2012-11-20 23:00:01,31875.03994
"326",2012-11-21 23:00:01,31743.211205
"327",2012-11-22 23:00:01,28353.976805
"328",2012-11-23 23:00:01,28770.37377
"329",2012-11-24 23:00:01,28239.65053
"330",2012-11-25 23:00:01,28553.124755
"331",2012-11-26 23:00:01,32456.31392
"332",2012-11-27 23:00:01,32693.386435
"333",2012-11-28 23:00:01,32408.29072
"334",2012-11-29 23:00:01,32028.441785
"335",2012-11-30 23:00:01,32303.215175
"336",2012-12-01 23:00:01,31735.770225
"337",2012-12-02 23:00:01,31658.67422
"338",2012-12-03 23:00:01,33914.69838
"339",2012-12-04 23:00:01,33451.67715
"340",2012-12-05 23:00:01,32516.01282
"341",2012-12-06 23:00:01,32341.11535
"342",2012-12-07 23:00:01,32890.07918
"343",2012-12-08 23:00:01,31910.17203
"344",2012-12-09 23:00:01,31293.278385
"345",2012-12-10 23:00:01,36391.35998
"346",2012-12-11 23:00:01,37812.95795
"347",2012-12-12 23:00:01,36551.9919
"348",2012-12-13 23:00:01,34642.28108
"349",2012-12-14 23:00:01,33419.728
"350",2012-12-15 23:00:01,31193.666195
"351",2012-12-16 23:00:01,30314.61045
"352",2012-12-17 23:00:01,32708.344125
"353",2012-12-18 23:00:01,33405.282695
"354",2012-12-19 23:00:01,33933.82263
"355",2012-12-20 23:00:01,35252.42367
"356",2012-12-21 23:00:01,35646.828845
"357",2012-12-22 23:00:01,31787.525345
"358",2012-12-23 23:00:01,29006.63846
"359",2012-12-24 23:00:01,31574.408985
"360",2012-12-25 23:00:01,33171.340465
"361",2012-12-26 23:00:01,41569.472285
"362",2012-12-27 23:00:01,39622.489195
"363",2012-12-28 23:00:01,36793.386165
"364",2012-12-29 23:00:01,38437.72801
"365",2012-12-30 23:00:01,37359.544605
"366",2012-12-31 23:00:01,34097.697635
